,ConversionID,PlacementID/SearchKeywordID1,PlacementID/SearchKeywordID2,PlacementID/SearchKeywordID3,PlacementID/SearchKeywordID4,PlacementID/SearchKeywordID5,PlacementID/SearchKeywordID6,PlacementID/SearchKeywordID7,PlacementID/SearchKeywordID8,PlacementID/SearchKeywordID9,PlacementID/SearchKeywordID10,PlacementID/SearchKeywordID11,PlacementID/SearchKeywordID12,PlacementID/SearchKeywordID13,PlacementID/SearchKeywordID14,PlacementID/SearchKeywordID15,PlacementID/SearchKeywordID16,PlacementID/SearchKeywordID17,PlacementID/SearchKeywordID18,PlacementID/SearchKeywordID19,PlacementID/SearchKeywordID20,PlacementID/SearchKeywordID21,PlacementID/SearchKeywordID22,PlacementID/SearchKeywordID23,PlacementID/SearchKeywordID24,PlacementID/SearchKeywordID25,PlacementID/SearchKeywordID26,PlacementID/SearchKeywordID27,PlacementID/SearchKeywordID28,PlacementID/SearchKeywordID29,PlacementID/SearchKeywordID30
38,470839446356,21172962.0,21172962.0,21172800.0,21172800.0,21164354.0,21172962.0,21164354.0,21164354.0,21164354.0,21172958.0,21172962.0,21164354.0,21164354.0,21172800.0,21172962.0,21172958.0,21164354.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172962.0,21172958.0,21172962.0,21172962.0
39,468552939583,21164348.0,21164348.0,21164348.0,21172780.0,21172936.0,21172782.0,21172935.0,,,,,,,,,,,,,,,,,,,,,,,
40,464364639463,21164354.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,468102255088,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,470666063993,21172958.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,470696826969,,21172781.0,21172934.0,21164348.0,21172935.0,21172935.0,21164348.0,21164348.0,21164348.0,21164348.0,21172930.0,21164348.0,,,,,,,,,,,,,,,,,,
44,464911874753,21172958.0,21164354.0,21164354.0,21172958.0,21164354.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21164354.0,21172958.0,21164354.0,21172800.0,21164354.0,21172800.0,21172800.0,21172800.0,21172800.0,21172958.0,21172962.0,21164354.0,21172962.0,21172800.0,21172958.0,,,
45,468102255089,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,469406442120,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,464911874754,21172958.0,21164354.0,21164354.0,21172958.0,21164354.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21164354.0,21172958.0,21164354.0,21172800.0,21164354.0,21172800.0,21172800.0,21172800.0,21172800.0,21172958.0,21172962.0,21164354.0,21172962.0,21172800.0,21172958.0,,,
48,468166069291,21172962.0,21172962.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,470839446355,21172962.0,21172962.0,21172800.0,21172800.0,21164354.0,21172962.0,21164354.0,21164354.0,21164354.0,21172958.0,21172962.0,21164354.0,21164354.0,21172800.0,21172962.0,21172958.0,21164354.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172962.0,21172958.0,21172962.0,21172962.0
50,463956962179,21172934.0,21172930.0,21172934.0,21172930.0,21172782.0,,,,,,,,,,,,,,,,,,,,,,,,,
51,470666063994,21172958.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,470696826970,,21172781.0,21172934.0,21164348.0,21172935.0,21172935.0,21164348.0,21164348.0,21164348.0,21164348.0,21172930.0,21164348.0,,,,,,,,,,,,,,,,,,
53,463420456059,21172958.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,466491584612,21164348.0,21172958.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,466620440372,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,467927506092,21164354.0,21172958.0,21164354.0,21172962.0,21172962.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,
57,468238697661,21172782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,468595045325,21172930.0,21172933.0,21172934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,468798026613,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,470478833805,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,470560520389,,21172931.0,21172935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,463109810082,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,466620440373,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,467927506093,21164354.0,21172958.0,21164354.0,21172962.0,21172962.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,
65,471527960580,,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,465124630966,21172962.0,21172962.0,21172800.0,21164354.0,21172800.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,
67,465235288150,21172958.0,21172962.0,21164354.0,21172962.0,21172962.0,21164354.0,21164354.0,21164354.0,21172958.0,21172962.0,21172958.0,21164354.0,21172962.0,21172800.0,21172962.0,21172962.0,21172958.0,21172958.0,21172962.0,21172958.0,21172962.0,21172800.0,21164354.0,21172800.0,21172800.0,21172962.0,21172958.0,21164354.0,21172962.0,21164354.0
68,467357311382,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,469391850847,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,469406442119,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,465124630967,21172962.0,21172962.0,21172800.0,21164354.0,21172800.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,
72,465235288151,21172958.0,21172962.0,21164354.0,21172962.0,21172962.0,21164354.0,21164354.0,21164354.0,21172958.0,21172962.0,21172958.0,21164354.0,21172962.0,21172800.0,21172962.0,21172962.0,21172958.0,21172958.0,21172962.0,21172958.0,21172962.0,21172800.0,21164354.0,21172800.0,21172800.0,21172962.0,21172958.0,21164354.0,21172962.0,21164354.0
73,467357311383,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,468238697662,21172782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,468595045326,21172930.0,21172933.0,21172934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,469389863630,21172962.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,470478833806,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,470560520390,,21172931.0,21172935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,463085921455,21172962.0,21172962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,469599721713,21172800.0,21172962.0,21172962.0,21172958.0,21172958.0,21172800.0,21172800.0,21164354.0,21172958.0,,,,,,,,,,,,,,,,,,,,,
81,470646919209,,21172800.0,21172800.0,21172800.0,21172962.0,21172781.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,
82,471823756969,21164348.0,21164348.0,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,465196468889,21172800.0,21172800.0,21172800.0,21172962.0,21172962.0,,,,,,,,,,,,,,,,,,,,,,,,,
84,466142645473,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,469599721712,21172800.0,21172962.0,21172962.0,21172958.0,21172958.0,21172800.0,21172800.0,21164354.0,21172958.0,,,,,,,,,,,,,,,,,,,,,
86,470646919208,,21172800.0,21172800.0,21172800.0,21172962.0,21172781.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,
87,471079402568,21172962.0,21172958.0,21172958.0,21172958.0,21172962.0,21172958.0,21172962.0,21172958.0,21172958.0,21172962.0,21164354.0,21164354.0,21164354.0,21164354.0,21172962.0,21172958.0,21172962.0,21172962.0,21172958.0,21172958.0,21164354.0,21164354.0,,,,,,,,
88,471823756968,21164348.0,21164348.0,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,465196468890,21172800.0,21172800.0,21172800.0,21172962.0,21172962.0,,,,,,,,,,,,,,,,,,,,,,,,,
90,465792286546,21172782.0,21172930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,466142645474,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,471527960579,,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,465792286547,21172782.0,21172930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,466491584611,21164348.0,21172958.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,465340326076,21172782.0,21172962.0,21164354.0,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,
96,470082993501,21172931.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,470649290517,21164354.0,21172962.0,21172958.0,21172958.0,21164354.0,21172962.0,21172800.0,21172962.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172962.0,21164354.0,21164354.0,21172962.0,21172962.0,21172800.0,21164354.0,21172800.0,21172800.0,21172800.0,,,,,,,
98,465340326077,21172782.0,21172962.0,21164354.0,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,
99,469105206620,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,470344417148,,,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,465673911182,21172931.0,21172931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,465983081910,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,468842379471,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,468868307111,21172958.0,21172958.0,21164348.0,21172800.0,21172800.0,21172800.0,21172929.0,21172800.0,21172962.0,21164354.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,
105,471079402567,21172962.0,21172958.0,21172958.0,21172958.0,21172962.0,21172958.0,21172962.0,21172958.0,21172958.0,21172962.0,21164354.0,21164354.0,21164354.0,21164354.0,21172962.0,21172958.0,21172962.0,21172962.0,21172958.0,21172958.0,21164354.0,21164354.0,,,,,,,,
106,465535008671,21172958.0,21164354.0,21172962.0,21172958.0,21172958.0,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,
107,465673911183,21172931.0,21172931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,468842379470,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,468868307110,21172958.0,21172958.0,21164348.0,21172800.0,21172800.0,21172800.0,21172929.0,21172800.0,21172962.0,21164354.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,
110,470082993502,21172931.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,470649290518,21164354.0,21172962.0,21172958.0,21172958.0,21164354.0,21172962.0,21172800.0,21172962.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172962.0,21164354.0,21164354.0,21172962.0,21172962.0,21172800.0,21164354.0,21172800.0,21172800.0,21172800.0,,,,,,,
112,468396459169,21172935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,468570303577,21172931.0,21172931.0,21172935.0,21172931.0,21172935.0,21172782.0,21172781.0,21172931.0,21172781.0,21172931.0,,,,,,,,,,,,,,,,,,,,
114,468552939584,21164348.0,21164348.0,21164348.0,21172780.0,21172936.0,21172782.0,21172935.0,,,,,,,,,,,,,,,,,,,,,,,
115,468570303576,21172931.0,21172931.0,21172935.0,21172931.0,21172935.0,21172782.0,21172781.0,21172931.0,21172781.0,21172931.0,,,,,,,,,,,,,,,,,,,,
116,469105206619,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,470344417147,,,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,468396459170,21172935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,465122721164,21172800.0,21172958.0,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,467331538988,21172933.0,21172931.0,21172929.0,21172933.0,21172781.0,21172783.0,21172929.0,21172933.0,21172935.0,21172783.0,21172931.0,,,,,,,,,,,,,,,,,,,
121,468775345541,21164348.0,21164348.0,21164348.0,21164348.0,21164348.0,21164348.0,21164348.0,21164348.0,21164348.0,21164348.0,21172781.0,21172931.0,21172934.0,21164348.0,21164348.0,21172780.0,21172935.0,21172782.0,21172931.0,21172932.0,21172781.0,21172781.0,21164348.0,21164348.0,21172781.0,21172930.0,21172934.0,21164348.0,21172931.0,21172780.0
122,470839504053,21172962.0,21172958.0,21164354.0,21164354.0,21172958.0,21172958.0,21172962.0,21172962.0,21172958.0,21164354.0,21172958.0,21172962.0,21172962.0,21172962.0,21164354.0,21172958.0,21172958.0,21172958.0,21164354.0,21172800.0,21172800.0,21164354.0,21172958.0,21172962.0,21172962.0,21172962.0,21172962.0,21164354.0,21164354.0,
123,463436101618,21164354.0,21172958.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,463939702133,21172800.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,465122721165,21172800.0,21172958.0,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,467187696541,21172800.0,21172800.0,21172962.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172958.0,21172962.0,21172962.0,21172962.0,,,,,,,,,,,,,,,,,
127,467331538989,21172933.0,21172931.0,21172929.0,21172933.0,21172781.0,21172783.0,21172929.0,21172933.0,21172935.0,21172783.0,21172931.0,,,,,,,,,,,,,,,,,,,
128,468775345540,21164348.0,21164348.0,21164348.0,21164348.0,21164348.0,21164348.0,21164348.0,21164348.0,21164348.0,21164348.0,21172781.0,21172931.0,21164348.0,21172934.0,21164348.0,21172780.0,21172935.0,21172782.0,21172931.0,21172932.0,21172781.0,21172781.0,21164348.0,21164348.0,21172781.0,21172930.0,21172934.0,21164348.0,21172931.0,21172780.0
129,469037786220,21172934.0,21172934.0,21172930.0,21172934.0,21172782.0,21172934.0,21172934.0,21172934.0,21172930.0,21172782.0,21172782.0,21172780.0,21172934.0,21164348.0,21172935.0,21172934.0,,,,,,,,,,,,,,
130,471992254668,21172782.0,21172934.0,21172934.0,21172934.0,21172930.0,21172782.0,21172782.0,21172934.0,21172782.0,21172782.0,21172782.0,21172930.0,21172930.0,21172930.0,21172934.0,21172934.0,21172934.0,21172934.0,21172782.0,21172782.0,21172930.0,21172930.0,21172934.0,21172782.0,21172782.0,21172930.0,21172930.0,21172934.0,21172930.0,
131,463436101617,21164354.0,21172958.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,464088426142,21172931.0,21172781.0,21172934.0,21172934.0,21172780.0,21172934.0,,,,,,,,,,,,,,,,,,,,,,,,
133,467187696542,21172800.0,21172800.0,21172962.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172958.0,21172962.0,21172962.0,21172962.0,,,,,,,,,,,,,,,,,
134,467320224070,21172931.0,21172931.0,21172935.0,21172934.0,21172930.0,,,,,,,,,,,,,,,,,,,,,,,,,
135,471722040551,,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,464088426143,21172931.0,21172781.0,21172934.0,21172934.0,21172780.0,21172934.0,,,,,,,,,,,,,,,,,,,,,,,,
137,464576297535,21172800.0,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,465340506399,21172958.0,21172962.0,21172962.0,21172962.0,,,,,,,,,,,,,,,,,,,,,,,,,,
139,467320224071,21172931.0,21172931.0,21172935.0,21172934.0,21172930.0,,,,,,,,,,,,,,,,,,,,,,,,,
140,470839504054,21172962.0,21172958.0,21164354.0,21164354.0,21172958.0,21172958.0,21172962.0,21172962.0,21172958.0,21164354.0,21172958.0,21172962.0,21172962.0,21172962.0,21164354.0,21172958.0,21172958.0,21172958.0,21164354.0,21172800.0,21172800.0,21164354.0,21172958.0,21172962.0,21172962.0,21172962.0,21172962.0,21164354.0,21164354.0,
141,471722040550,,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,464645835192,21172800.0,21172800.0,21164354.0,21164354.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,
143,464914698488,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,466049357208,21172781.0,21172931.0,21172935.0,21172935.0,21172935.0,21172935.0,21172931.0,21172935.0,21172781.0,21172935.0,21172935.0,21172931.0,,,,,,,,,,,,,,,,,,
145,470707731521,,,21172958.0,21172962.0,21172800.0,21172800.0,21164354.0,21172800.0,21172962.0,21172962.0,21164354.0,21164354.0,21172962.0,21172958.0,21164354.0,21172962.0,21172962.0,21172962.0,21172958.0,21172958.0,21164354.0,21172962.0,,,,,,,,
146,471852919873,,21172962.0,21172958.0,21172800.0,21164354.0,21172962.0,21172958.0,21172962.0,21172800.0,21172800.0,21172800.0,21172962.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172958.0,21172962.0,21172962.0,21172962.0,,,,,,,,
147,464914698489,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,469276335496,21164348.0,21172930.0,21164348.0,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,
149,469391850848,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,471852919872,,21172962.0,21172958.0,21172800.0,21164354.0,21172962.0,21172958.0,21172962.0,21172800.0,21172800.0,21172800.0,21172962.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172958.0,21172962.0,21172962.0,21172962.0,,,,,,,,
151,465191147178,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,465896791954,21172782.0,21164348.0,21172782.0,21172930.0,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,
153,467942519882,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,469037786219,21172934.0,21172934.0,21172930.0,21172934.0,21172782.0,21172934.0,21172934.0,21172934.0,21172930.0,21172782.0,21172782.0,21172780.0,21172934.0,21164348.0,21172935.0,21172934.0,,,,,,,,,,,,,,
155,471992254667,21172782.0,21172934.0,21172934.0,21172934.0,21172930.0,21172782.0,21172782.0,21172934.0,21172782.0,21172782.0,21172782.0,21172930.0,21172930.0,21172930.0,21172934.0,21172934.0,21172934.0,21172934.0,21172782.0,21172782.0,21172930.0,21172930.0,21172934.0,21172782.0,21172782.0,21172930.0,21172930.0,21172934.0,21172930.0,
156,465191147179,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,465896791955,21172782.0,21164348.0,21172782.0,21172930.0,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,
158,467942519883,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,470707731522,,,21172958.0,21172962.0,21172800.0,21172800.0,21164354.0,21172800.0,21172962.0,21172962.0,21164354.0,21164354.0,21172962.0,21172958.0,21164354.0,21172962.0,21172962.0,21172962.0,21172958.0,21172958.0,21164354.0,21172962.0,,,,,,,,
160,463749541371,21172800.0,21172800.0,21172962.0,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,
161,464272581908,21172800.0,21164354.0,21172800.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,
162,464920650348,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,465836006236,21172800.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,469207995637,21172958.0,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,464272581909,21172800.0,21164354.0,21172800.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,
166,469207995636,21172958.0,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,464209315374,21164354.0,21164354.0,21164354.0,21164354.0,21172958.0,21172962.0,21172958.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,
168,469276335495,21164348.0,21172930.0,21164348.0,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,
169,471458735167,21172962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,463240834192,21172782.0,21172782.0,21172930.0,21172782.0,,,,,,,,,,,,,,,,,,,,,,,,,,
171,464209315375,21164354.0,21164354.0,21164354.0,21164354.0,21172958.0,21172962.0,21172958.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,
172,464378723975,21172800.0,21172962.0,21172962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,464645835191,21172800.0,21172800.0,21164354.0,21164354.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,
174,466049357207,21172781.0,21172931.0,21172935.0,21172935.0,21172935.0,21172935.0,21172931.0,21172935.0,21172781.0,21172935.0,21172935.0,21172931.0,,,,,,,,,,,,,,,,,,
