,ConversionID,PlacementID/SearchKeywordID1,PlacementID/SearchKeywordID2,PlacementID/SearchKeywordID3,PlacementID/SearchKeywordID4,PlacementID/SearchKeywordID5,PlacementID/SearchKeywordID6,PlacementID/SearchKeywordID7,PlacementID/SearchKeywordID8,PlacementID/SearchKeywordID9,PlacementID/SearchKeywordID10,PlacementID/SearchKeywordID11,PlacementID/SearchKeywordID12,PlacementID/SearchKeywordID13,PlacementID/SearchKeywordID14,PlacementID/SearchKeywordID15,PlacementID/SearchKeywordID16,PlacementID/SearchKeywordID17,PlacementID/SearchKeywordID18,PlacementID/SearchKeywordID19,PlacementID/SearchKeywordID20,PlacementID/SearchKeywordID21,PlacementID/SearchKeywordID22,PlacementID/SearchKeywordID23,PlacementID/SearchKeywordID24,PlacementID/SearchKeywordID25,PlacementID/SearchKeywordID26,PlacementID/SearchKeywordID27,PlacementID/SearchKeywordID28,PlacementID/SearchKeywordID29,PlacementID/SearchKeywordID30
10,468075604303,21172962.0,21172800.0,21172800.0,21172800.0,21172962.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172958.0,21172962.0,21172962.0,21172962.0,,,,,,,,,,,,,,,
11,469143278638,21172962.0,21172958.0,21172958.0,21164354.0,21172958.0,21172962.0,21164354.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,
12,464364639464,21164354.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,468861240321,21164348.0,21164348.0,21164348.0,21164348.0,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,
14,469427906529,21164348.0,21164348.0,21164348.0,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15,468861240320,21164348.0,21164348.0,21164348.0,21164348.0,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,
16,468549831827,21172962.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,469427906530,21164348.0,21164348.0,21164348.0,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,
18,468166069292,21172962.0,21172962.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,468552939583,21164348.0,21164348.0,21164348.0,21172780.0,21172936.0,21172782.0,21172935.0,,,,,,,,,,,,,,,,,,,,,,,
20,464364639463,21164354.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,468102255088,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,468102255089,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,469406442120,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,468166069291,21172962.0,21172962.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,463956962179,21172934.0,21172930.0,21172934.0,21172930.0,21172782.0,,,,,,,,,,,,,,,,,,,,,,,,,
26,463420456059,21172958.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,467927506092,21164354.0,21172958.0,21164354.0,21172962.0,21172962.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,
28,468238697661,21172782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,468595045325,21172930.0,21172933.0,21172934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,468798026613,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,463109810082,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,467927506093,21164354.0,21172958.0,21164354.0,21172962.0,21172962.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,
33,467357311382,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,469391850847,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,469406442119,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,467357311383,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,468238697662,21172782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,468595045326,21172930.0,21172933.0,21172934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,469389863630,21172962.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,463085921455,21172962.0,21172962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,462935165150,21172962.0,21164354.0,21172958.0,21172962.0,21172962.0,21172962.0,21172800.0,21172800.0,21172800.0,21172962.0,,,,,,,,,,,,,,,,,,,,
42,469105206620,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,468842379471,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,468868307111,21172958.0,21172958.0,21164348.0,21172800.0,21172800.0,21172800.0,21172929.0,21172800.0,21172962.0,21164354.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,
45,468842379470,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,468868307110,21172958.0,21172958.0,21164348.0,21172800.0,21172800.0,21172800.0,21172929.0,21172800.0,21172962.0,21164354.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,
47,468396459169,21172935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,468570303577,21172931.0,21172931.0,21172935.0,21172931.0,21172935.0,21172782.0,21172781.0,21172931.0,21172781.0,21172931.0,,,,,,,,,,,,,,,,,,,,
49,468552939584,21164348.0,21164348.0,21164348.0,21172780.0,21172936.0,21172782.0,21172935.0,,,,,,,,,,,,,,,,,,,,,,,
50,468570303576,21172931.0,21172931.0,21172935.0,21172931.0,21172935.0,21172782.0,21172781.0,21172931.0,21172781.0,21172931.0,,,,,,,,,,,,,,,,,,,,
51,469105206619,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,468396459170,21172935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,467331538988,21172933.0,21172931.0,21172929.0,21172933.0,21172781.0,21172783.0,21172929.0,21172933.0,21172935.0,21172783.0,21172931.0,,,,,,,,,,,,,,,,,,,
54,468775345541,21164348.0,21164348.0,21164348.0,21164348.0,21164348.0,21164348.0,21164348.0,21164348.0,21164348.0,21164348.0,21172781.0,21172931.0,21172934.0,21164348.0,21164348.0,21172780.0,21172935.0,21172782.0,21172931.0,21172932.0,21172781.0,21172781.0,21164348.0,21164348.0,21172781.0,21172930.0,21172934.0,21164348.0,21172931.0,21172780.0
55,463436101618,21164354.0,21172958.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,463939702133,21172800.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,467187696541,21172800.0,21172800.0,21172962.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172958.0,21172962.0,21172962.0,21172962.0,,,,,,,,,,,,,,,,,
58,467331538989,21172933.0,21172931.0,21172929.0,21172933.0,21172781.0,21172783.0,21172929.0,21172933.0,21172935.0,21172783.0,21172931.0,,,,,,,,,,,,,,,,,,,
59,468775345540,21164348.0,21164348.0,21164348.0,21164348.0,21164348.0,21164348.0,21164348.0,21164348.0,21164348.0,21164348.0,21172781.0,21172931.0,21164348.0,21172934.0,21164348.0,21172780.0,21172935.0,21172782.0,21172931.0,21172932.0,21172781.0,21172781.0,21164348.0,21164348.0,21172781.0,21172930.0,21172934.0,21164348.0,21172931.0,21172780.0
60,469037786220,21172934.0,21172934.0,21172930.0,21172934.0,21172782.0,21172934.0,21172934.0,21172934.0,21172930.0,21172782.0,21172782.0,21172780.0,21172934.0,21164348.0,21172935.0,21172934.0,,,,,,,,,,,,,,
61,463436101617,21164354.0,21172958.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,464088426142,21172931.0,21172781.0,21172934.0,21172934.0,21172780.0,21172934.0,,,,,,,,,,,,,,,,,,,,,,,,
63,467187696542,21172800.0,21172800.0,21172962.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172958.0,21172962.0,21172962.0,21172962.0,,,,,,,,,,,,,,,,,
64,467320224070,21172931.0,21172931.0,21172935.0,21172934.0,21172930.0,,,,,,,,,,,,,,,,,,,,,,,,,
65,464088426143,21172931.0,21172781.0,21172934.0,21172934.0,21172780.0,21172934.0,,,,,,,,,,,,,,,,,,,,,,,,
66,464576297535,21172800.0,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,467320224071,21172931.0,21172931.0,21172935.0,21172934.0,21172930.0,,,,,,,,,,,,,,,,,,,,,,,,,
68,464645835192,21172800.0,21172800.0,21164354.0,21164354.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,
69,469276335496,21164348.0,21172930.0,21164348.0,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,
70,469391850848,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,467942519882,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,469037786219,21172934.0,21172934.0,21172930.0,21172934.0,21172782.0,21172934.0,21172934.0,21172934.0,21172930.0,21172782.0,21172782.0,21172780.0,21172934.0,21164348.0,21172935.0,21172934.0,,,,,,,,,,,,,,
73,467942519883,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,463749541371,21172800.0,21172800.0,21172962.0,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,
75,464272581908,21172800.0,21164354.0,21172800.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,
76,469207995637,21172958.0,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,464272581909,21172800.0,21164354.0,21172800.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,
78,469207995636,21172958.0,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,464209315374,21164354.0,21164354.0,21164354.0,21164354.0,21172958.0,21172962.0,21172958.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,
80,469276335495,21164348.0,21172930.0,21164348.0,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,
81,463240834192,21172782.0,21172782.0,21172930.0,21172782.0,,,,,,,,,,,,,,,,,,,,,,,,,,
82,464209315375,21164354.0,21164354.0,21164354.0,21164354.0,21172958.0,21172962.0,21172958.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,
83,464378723975,21172800.0,21172962.0,21172962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,464645835191,21172800.0,21172800.0,21164354.0,21164354.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,
85,467285367320,21172800.0,21172962.0,21164354.0,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,
86,468842310977,21172800.0,21172962.0,21172958.0,21164354.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172962.0,21172958.0,21172962.0,21172962.0,21164354.0,21172800.0,21172962.0,21172800.0,21164354.0,,,,,,,,
87,467285367321,21172800.0,21172962.0,21164354.0,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,
88,467346478393,21172800.0,21172782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,468842310976,21172800.0,21172962.0,21172958.0,21164354.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172962.0,21172958.0,21172962.0,21172962.0,21164354.0,21172800.0,21172962.0,21172800.0,21164354.0,,,,,,,,
90,467346478394,21172800.0,21172782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,464272581924,21172800.0,21164354.0,21172800.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,
92,464866964940,21172958.0,21172962.0,21164354.0,21172958.0,21164354.0,21172962.0,21172962.0,21172962.0,21172800.0,21172800.0,21172962.0,21172962.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21164354.0,21164354.0,21172800.0,21172800.0,21172800.0,21164354.0,21172962.0,21172800.0,21172800.0,21172958.0,21164354.0,21164354.0,21172962.0
93,466288852156,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,464371561373,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,465340506405,21172958.0,21172962.0,21172962.0,21172962.0,,,,,,,,,,,,,,,,,,,,,,,,,,
96,466288852157,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,465340506406,21172958.0,21172962.0,21172962.0,21172962.0,,,,,,,,,,,,,,,,,,,,,,,,,,
98,464635931143,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,465340506407,21172958.0,21172962.0,21172962.0,21172962.0,,,,,,,,,,,,,,,,,,,,,,,,,,
100,464088426144,21172931.0,21172781.0,21172934.0,21172934.0,21172780.0,21172934.0,,,,,,,,,,,,,,,,,,,,,,,,
101,464645835200,21172800.0,21172800.0,21164354.0,21164354.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,
102,465340506400,21172958.0,21172962.0,21172962.0,21172962.0,,,,,,,,,,,,,,,,,,,,,,,,,,
103,467359210744,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,468549831833,21172962.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,464576297537,21172800.0,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,464645835201,21172800.0,21172800.0,21164354.0,21164354.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,
107,467465234569,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,468842379472,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,464866964938,21172958.0,21172962.0,21164354.0,21172958.0,21164354.0,21172962.0,21172962.0,21172962.0,21172800.0,21172800.0,21172962.0,21172962.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21164354.0,21164354.0,21172800.0,21172800.0,21172800.0,21164354.0,21172962.0,21172800.0,21172800.0,21172958.0,21164354.0,21164354.0,21172962.0
110,467465234570,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,464239759883,21172800.0,21164354.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,464272581923,21172800.0,21164354.0,21172800.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,
113,464866964939,21172958.0,21172962.0,21164354.0,21172958.0,21164354.0,21172962.0,21172962.0,21172962.0,21172800.0,21172800.0,21172962.0,21172962.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21164354.0,21164354.0,21172800.0,21172800.0,21172800.0,21164354.0,21172962.0,21172800.0,21172800.0,21172958.0,21164354.0,21164354.0,21172962.0
114,465673911187,21172931.0,21172931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,465031798988,21172962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,466770947548,21164348.0,21172958.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,464364639469,21164354.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,465031798989,21172962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,467943215301,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,464813763318,21172800.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,467359210742,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,464645689583,21172962.0,21172962.0,21172962.0,21172958.0,21172962.0,21172800.0,21172800.0,21172962.0,21172800.0,21172800.0,21172800.0,21172958.0,21164354.0,21164354.0,21172958.0,21172962.0,21172962.0,21164354.0,21172800.0,,,,,,,,,,,
123,467359210743,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,465122721168,21172800.0,21172958.0,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,465554984832,21164354.0,21172962.0,21172958.0,21172962.0,21172800.0,21172962.0,21172962.0,21172800.0,21172800.0,21172800.0,21172800.0,21164354.0,21172800.0,21172800.0,21172958.0,,,,,,,,,,,,,,,
126,465597477632,21172934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,465836006240,21172800.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,466833840240,21172800.0,21172800.0,21172962.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172958.0,21172962.0,21172962.0,21172962.0,,,,,,,,,,,,,,,,,
129,465554984833,21164354.0,21172962.0,21172958.0,21172962.0,21172800.0,21172962.0,21172962.0,21172800.0,21172800.0,21172800.0,21172800.0,21164354.0,21172800.0,21172800.0,21172958.0,,,,,,,,,,,,,,,
130,465597477633,21172934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,465836006241,21172800.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,469537007192,21172958.0,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,465023140330,21172800.0,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,465031798986,21172962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,465332298226,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,465554984834,21164354.0,21172962.0,21172958.0,21172962.0,21172800.0,21172962.0,21172962.0,21172800.0,21172800.0,21172800.0,21172800.0,21164354.0,21172800.0,21172800.0,21172958.0,,,,,,,,,,,,,,,
137,465836006242,21172800.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,469427906531,21164348.0,21164348.0,21164348.0,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,
139,464917496875,21164354.0,21172958.0,21164354.0,21172958.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,
140,465023140331,21172800.0,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,465031798987,21172962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,465333075291,21172782.0,21172936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,465554984835,21164354.0,21172962.0,21172958.0,21172962.0,21172800.0,21172962.0,21172962.0,21172800.0,21172800.0,21172800.0,21172800.0,21164354.0,21172800.0,21172800.0,21172958.0,,,,,,,,,,,,,,,
144,465836006243,21172800.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,467401167179,21164354.0,21164354.0,21164354.0,21164354.0,21164348.0,21172958.0,21172962.0,21172958.0,21164354.0,21172800.0,21172800.0,21172962.0,21172958.0,21172958.0,21172962.0,21164354.0,21172962.0,21172962.0,21164354.0,21172962.0,21172800.0,21172962.0,21172800.0,21172962.0,21172958.0,21172962.0,21172800.0,21172962.0,21172962.0,21172958.0
146,468249415770,21172782.0,21172934.0,21172782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,468861240322,21164348.0,21164348.0,21164348.0,21164348.0,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,
148,464209315380,21164354.0,21164354.0,21164354.0,21164354.0,21172958.0,21172962.0,21172958.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,
149,464232627908,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,464911874756,21172958.0,21164354.0,21164354.0,21172958.0,21164354.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21164354.0,21172958.0,21164354.0,21172800.0,21164354.0,21172800.0,21172800.0,21172800.0,21172800.0,21172958.0,21172962.0,21164354.0,21172962.0,21172800.0,21172958.0,,,
151,464920650356,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,466491584620,21164348.0,21172958.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,468166069293,21172962.0,21172962.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,465124630973,21172962.0,21172962.0,21172800.0,21164354.0,21172800.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,
155,466491584621,21164348.0,21172958.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,469406442124,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,466491584622,21164348.0,21172958.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,466491584623,21164348.0,21172958.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,468166069294,21172962.0,21172962.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,469296910462,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,
161,464209315376,21164354.0,21164354.0,21164354.0,21164354.0,21172958.0,21172962.0,21172958.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,
162,464533553296,21172962.0,21172962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,468798026617,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,469406442121,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,464209315377,21164354.0,21164354.0,21164354.0,21164354.0,21172958.0,21172962.0,21172958.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,
166,464533553297,21172962.0,21172962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,464911874753,21172958.0,21164354.0,21164354.0,21172958.0,21164354.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21164354.0,21172958.0,21164354.0,21172800.0,21164354.0,21172800.0,21172800.0,21172800.0,21172800.0,21172958.0,21172962.0,21164354.0,21172962.0,21172800.0,21172958.0,,,
168,468798026616,21172958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,469599721720,21172800.0,21172962.0,21172962.0,21172958.0,21172958.0,21172800.0,21172800.0,21164354.0,21172958.0,,,,,,,,,,,,,,,,,,,,,
170,464209315378,21164354.0,21164354.0,21164354.0,21164354.0,21172958.0,21172962.0,21172958.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,
171,464366028178,21172958.0,21172958.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,464911874754,21172958.0,21164354.0,21164354.0,21172958.0,21164354.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21164354.0,21172958.0,21164354.0,21172800.0,21164354.0,21172800.0,21172800.0,21172800.0,21172800.0,21172958.0,21172962.0,21164354.0,21172962.0,21172800.0,21172958.0,,,
173,466491584618,21164348.0,21172958.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,468102255090,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,469406442123,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,464209315379,21164354.0,21164354.0,21164354.0,21164354.0,21172958.0,21172962.0,21172958.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,
177,464911874755,21172958.0,21164354.0,21164354.0,21172958.0,21164354.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21172800.0,21164354.0,21172958.0,21164354.0,21172800.0,21164354.0,21172800.0,21172800.0,21172800.0,21172800.0,21172958.0,21172962.0,21164354.0,21172962.0,21172800.0,21172958.0,,,
178,466491584619,21164348.0,21172958.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,468102255091,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,469406442122,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,465792286548,21172782.0,21172930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,466142645476,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,466491584612,21164348.0,21172958.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,466620440372,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,467323092212,21172781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,467888966044,21172962.0,21172962.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,465196468893,21172800.0,21172800.0,21172800.0,21172962.0,21172962.0,,,,,,,,,,,,,,,,,,,,,,,,,
188,465792286549,21172782.0,21172930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,466142645477,21164348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,466620440373,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,467323092213,21172781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,467501170421,21172800.0,21164348.0,21172958.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,
193,467888966045,21172962.0,21172962.0,21164354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,465124630966,21172962.0,21172962.0,21172800.0,21164354.0,21172800.0,21172800.0,21172800.0,,,,,,,,,,,,,,,,,,,,,,,
195,465235288150,21172958.0,21172962.0,21164354.0,21172962.0,21172962.0,21164354.0,21164354.0,21164354.0,21172958.0,21172962.0,21172958.0,21164354.0,21172962.0,21172800.0,21172962.0,21172962.0,21172958.0,21172958.0,21172962.0,21172958.0,21172962.0,21172800.0,21164354.0,21172800.0,21172800.0,21172962.0,21172958.0,21164354.0,21172962.0,21164354.0
196,465472545102,21172800.0,21164354.0,21172962.0,21164354.0,21172958.0,21172958.0,21164354.0,21172958.0,21172962.0,21172958.0,21172958.0,21164354.0,21172958.0,21164354.0,21172962.0,21172958.0,21172962.0,21172800.0,21164354.0,21172962.0,21172958.0,21172962.0,21164354.0,21172958.0,21164354.0,21172962.0,21172962.0,21172962.0,21172800.0,21172800.0
197,465792286550,21172782.0,21172930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
